1915,Enoch Arden,American,Christy Cabanne,"Alfred Paget, Lillian Gish",drama,https://en.wikipedia.org/wiki/Enoch_Arden_(1915_film),"Based on a summary in a film magazine,[2] Enoch, Annie, and Walter grow up as friends. Later, Annie decides to marry Enoch, but Walter, though bitter about the decision, remains their friend. Enoch and Annie have two children. Then business takes Enoch on a sailing voyage, which he states will take less than one year, and he asks Walter to look over his family while he is gone. Enoch does not return, and Walter dutifully cares after Enoch's wife and children. After ten years word comes of a wreck seen in the Pacific, and everyone believes Enoch has died. Walter and Annie then marry. One night a stranger comes to the house and through a window sees Walter, Annie, and the children happy. The stranger, who is Enoch, finds an old woman who tells him what happened. Enoch tells her to keep his secret, and then leaves. He later dies with a smile on his face."
1990,Maruthu Pandi,Tamil,Manoj Kumar,"Ramki, Nirosha, Seetha",unknown,https://en.wikipedia.org/wiki/Maruthu_Pandi,"In the village Ammapatti, Maruthu Pandi (Ramki) is a coracle operator the day and the village protector the night. The villagers give him food in exchange of his work. Maruthu Pandi has a mentally ill sister Lakshmi (Raghavi) who is pregnant and he takes care of Lakshmi like a mother. Kanagavalli (Seetha) is a dancer performing in a dance troupe. After performing their dance in Ammapatti, the dancers leave Kanagavalli alone. The villagers helps Kanagavalli to stay in the village : they build a house for her. Kanagavalli slowly falls in love with Maruthu Pandi. Kanagavalli is in fact a police officer who wants to arrest Maruthu Pandi. Maruthu Pandi's real name is Manickam In the past, Manickam was poor tailor, he lived happily with his only sister. Manickam was in love with Kavitha (Nirosha), daughter of a rich zamindar. Her father Jagannathan refused to marry Kavitha with Manickam and he wanted Kavitha to marry a zamindar like him : Inspector of Police Thiagarajan (Nassar). The day of the wedding, Kavitha drank poison and died. The same night, Jagannathan, Thiagarajan and Thiagarajan's friend Pradeep (Pradeep Shakthi) beat up Manickam. Thiagarajan brutally raped his sister Lakshmi. Afterwards, Manickam managed to beat up them, he killed Kavitha's father in the process and he fled with his sister from that village. Thiagarajan and his police team come to Ammapatti to arrest Manickam. What transpires later forms the crux of the story."
1988,Ek Naya Rishta,Bollywood,Vinod Pande,"Rekha, Raj Kiran, Mazhar Khan",family,https://en.wikipedia.org/wiki/Ek_Naya_Rishta,"Womanizer and alcoholic Rajiv Tandon lives a wealthy lifestyle with his widowed industrialist dad, Shankardayal in a palatial house. Rajiv is not interested in marriage, or in any permanent relationship with any woman. His dad dies, he wills that all his wealth and money will only be inherited by Rajiv after he gets a son within 18 months of his death. Thus follows a series of incidents, where he starts searching for a suitable woman who would give birth to his child sans any demand of marriage. He readily offers a huge sum and a luxurious lifestyle to a woman whose willing to give birth without becoming his permanent responsibility."
1956,The Secret Tent,British,Don Chaffey,"Donald Gray, Andree Melly",crime,https://en.wikipedia.org/wiki/The_Secret_Tent,"Respectable wife Ruth attempts to conceal her secret past as a criminal from neighbours and from her husband Chris. However, when a neighbour is burgled and Ruth mysteriously disappears, she becomes the police's prime suspect. Husband Chris searches the city for Ruth, in hopes of proving her innocence."
2008,Novel,Malayalam,East Coast Vijayan,"Jayaram, Sadha",unknown,https://en.wikipedia.org/wiki/Novel_(film),"Sethunath (Jayaram) is a prosperous business man and also a writer. However, when his creation titled 'Swantham' becomes a best seller and bags the commonwealth awards. The writer is the least interested so much so that he is not even aware who translated his work & earned the award for the book. Aneesa, a journalist, is determined to get a personal interview with her favorite writer Sethu and does not hesitate to get it at the expense of bribing Sethu's secretary Subramaniam Swamy and finally succeeds. Luckily for her, Sethu is impressed with her resilience and also the fact that she comes from the same orphanage that he hailed from makes him open his heart. He talks about his failed marriage and Priyanandini (Sadha) whom he encounters during the making of a lottery commercial. Gradually, Priya reaches the pinnacle of stardom with the support of Sethu. In this process, both of them fall in love with each other and decide to get married. Manju (Shari), Sethu's wife from the US does not allow this. What does Manju do forms the rest of the story."
1978,Don,Bollywood,Chandra Barot,"Amitabh Bachchan, Zeenat Aman, Pran, Yusuf Khan",action,https://en.wikipedia.org/wiki/Don_(1978_film),"Don begins, true to its title, as the story of one of the most powerful men in the business of crime. In spite of being on Interpol's ""Most Wanted list, Don (Amitabh Bachchan) remains elusive to the police. Besides the police, Don makes a few other enemies through his merciless approach to running his organization. Don kills one of his men, Ramesh, when Ramesh decides to leave the business. This introduces Don to two new enemies, Kamini (Helen), Ramesh's fiancee, and Roma, (Zeenat Aman) Ramesh's sister. When Kamini seduces Don and attempts to have the police arrest him, her plan backfires as Don outsmarts her and the police in his escape. In the process, Kamini is killed. A shattered, revenge-seeking Roma gets her hair cut short, trains in judo and karate, then enters Don's gang after deceiving them into thinking that she too is on the wrong side of the law. Don is impressed with her fighting skills and allows her to work for him without suspecting any ulterior motive. After years of unsuccessful attempts at nabbing Don, the police finally succeed. Unfortunately, Don dies in the heat of the chase, botching Officer D'Silva's (Iftekhar) plan to reach the source of all crime—the man Don reported to—through capturing Don alive. D'Silva buries Don's body, ensuring that people believe he may still be alive; the only ones who know of Don's death are D'Silva, the graveyard priest, and his followers. As luck would have it, D'Silva remembers his chance encounter with Vijay (Amitabh Bachchan), a slum-dwelling simpleton trying to survive in the hustle and bustle of Bombay in order to support two small foster children, who is an exact lookalike of Don. D'Silva hatches a plan to transform Vijay into Don so he can arrest the rest of the gang. Around the time Vijay ""returns"" to Don's gang as Don under the guise of amnesia, Jasjit (Pran), just released from jail, begins his mission of revenge against D'Silva and his search for his children Deepu and Muni, who had been saved and taken care of by Vijay. Vijay manages to replace the red diary with a blank one, and tells his gang that he is going to take revenge on the DSP, but is actually going there to give him the real diary. Roma goes after him, but Vijay survives the attack and he tries to explain to her that he is not Don, but Vijay. She refuses to believe him at first but D'Silva intervenes and tells her that the man she is trying to kill is indeed Vijay. Roma apologizes to Vijay, and joins him. Vijay hands over the diary to D'Silva. D'Silva reads the diary and discovers that the underworld crime boss, the man Don reported to, is a man named Vardhan, but he is unable to determine Vardhan's identity. Meanwhile, as Vijay learns more and more about Don through his discovery of his diary and Roma's help, he announces to his colleagues that his memory has returned. Celebrations ensue as Don announces his return to the world, but things take a drastic turn when the police raid the celebrations, acting upon Vijay's information, but Vijay's only witness to his true identity, D'Silva, is shot in the crossfire, and Vijay is arrested because the police think he is Don. Vijay manages to talk the police into taking him to the DSP, who is in hospital. A desperate Vijay tries to get a gravely injured D'Silva to tell the police he is Vijay. Unfortunately the DSP dies from his injuries and Vijay is imprisoned. However, he escapes the police truck while on the way to a high-security jail. He begins to fight for himself and tries prove his innocence. Roma, now an ally of Vijay, agrees to do whatever she can to help him. Tangled in a web of confusion where the police refuse to believe that he is Vijay while simultaneously his underworld gang realize that he is indeed not Don, Vijay incites the ire of both the police and Don's right-hand man, Narang. To add to Vijay's woes, the diary that Vijay had handed over to D'Silva – his last hope of proving his innocence – is stolen by Jasjit in an attempt to track down his lost children, without realizing that Vijay is the one man who can reunite them. Vijay escapes the clutches of the police and the underworld with Roma's help and returns to his old self though he struggles to prove his identity and innocence. In the process, he also discovers that the Interpol officer R. K. Malik is actually the underworld crime boss Vardhan, who had killed DSP D'Silva, and had also abducted the real R. K. Malik to take his place. After Vijay fights against Vardhan's men Roma ends up getting the diary. One of the gangsters snatches it from her and burns it. The ending reveals that the burnt diary was, in fact, the fake diary, and that Vijay had the real one in order to trick Vardhan. Vijay gives the proof to the police and all charges are put against him. Vardhan is arrested, the real"
1971,The Zodiac Killer,American,Tom Hanson,"Hal Reed, Bob Jones, Ray Lynch, Tom Pittman",crime drama,https://en.wikipedia.org/wiki/The_Zodiac_Killer_(film),"The film is a highly fictionalized telling of a month in the life of the Zodiac Killer (played by Hal Reed). The film follows the killer (whose identity as the Zodiac Killer is not revealed until the end of the first act of the film) and a friend, Grover (a drunk, toupee wearing truck driver who is divorced from his wife and in financial trouble from his divorce) as they meet and go about their normal day. Grover eventually has a nervous breakdown due to the upheaval in his life caused by his divorce, as he is denied the right to visit his daughter when he makes a surprise visit to his ex-wife. Taking his daughter hostage, the police are called and as he tries to escape, Grover sees the day's paper laying on the front steps announcing another murder by the Zodiac Killer. In a fit of madness, he declares himself the Zodiac Killer and lets his daughter go in order to flee. The police shoot him dead as he falls into a nearby pool. The second act of the film follows the real Zodiac Killer, who the film positions as having a day job as a much put upon postal carrier. The death of his friend causes him to phone the police to announce that the man they killed was not the Zodiac Killer, then goes about a major killing spree culminating in him murdering a pair of lovers in a park. The film also portrays him as a Satanist and one who actively kills those in his personal life who mock him or are mean to him in his normal life or who he hears mock his alter-ego. The final act of the film attempts to provide a motive for the crime. The Zodiac Killer visits his father in a hospital, where he is kept in a caged room on the top floor. It is implied that the Zodiac's father is mentally ill and has to be restrained 24/7 and refuses any verbal communication with his son. The Zodiac Killer begs for his father to talk to him only to be rebuked. The staff of the facility ask the Zodiac Killer to leave, claiming his presence ""upsets"" his father. On his way out, the Zodiac Killer takes out his anger on two patients, wounding one and killing another. The film ends with a voice over monologue as the Zodiac Killer goes about his normal routine. The Zodiac Killer brags about how he will never be caught and taunts the viewers of the film telling them that other monsters like himself lurk out there, able to blend in with normal people to avoid being caught while doing evil."
1960,Bewaqoof,Bollywood,I. S. Johar,"Pran, I. S. Johar, Mala Sinha, Kishore Kumar, Helen",comedy romance,https://en.wikipedia.org/wiki/Bewaqoof,"Advocate Rai Bahadur is a respected lawyer who has no children. He has an affair with a prostitute, Meher, who then becomes pregnant with his child. His wife also get pregnant at the same time and both his wife and Meher give birth to baby boys in the same hospital and on the same day. When Rai Bahadur came to know that Meher also gave birth to his son, he went to meet her in hospital, but Meher warns him of dire consequences if he will not give his son his due rights. She blackmails him and he asks her to change her baby with his wife's baby. Helpless, Rai Bahadur asks a nurse to change the babies and offered money. The nurse agreed, but later her conscience does not allow her to do the wrongful. She did not change the babies, but said to Rai Bahadur that she has changed the babies. Now, Rai Bahadur thinks that the boy in his house ""Kishore"" is from the prostitute Meher and the boy with Meher is from his wife. He starts to dislike his son ""Kishore"" in his bungalow and starts liking the other one ""Pran"". He somehow throws ""Kishore"" with his mother out of the bungalow and brings ""Pran"" mistaking ""Pran"" as from his wife. Now ""Kishore"" is raised in a poor life with both Meher and Mrs Rai Bahadur and ""Pran"" raised in bungalow. Both become boxers in the same boxing club. Kishore always betters Pran, but is denied his right every time due to Pran's unfair tricks. Kishore falls in love with Pran's assistant-cum-girlfriend ""Mala"", who is from a rich family. An LLB student who's the member of the boxing club becomes Kishore's friend and always raises his helping hand to Kishore. Dramatically, Kishore somehow wins Mala from Pran. One day Pran comes to know about the reality from the same nurse and to erase his past identity or stigma to be born from a prostitute, he kills the nurse. He tricks Kishore into the trap and the conviction of murder falls on Kishore. Kishore's friend became a lawyer by then and helps his friend Kishore. He put all his efforts to erase the false allegations against Kishore. In the end, Kishore gets his rights and gets his love, Mala."
2012,Architecture 101,South_Korean,Lee Yong-ju,"Uhm Tae-woong, Han Ga-in, Lee Je-hoon, Bae Suzy",unknown,https://en.wikipedia.org/wiki/Architecture_101,"Seoul, the present day. Out of the blue, architect Lee Seung-min (Uhm Tae-woong) is approached by Yang Seo-yeon (Han Ga-in), whom he knew at college some 17 years previously, to design a new house for her on the site of her 30-year-old family home on Jeju island. Seung-min reluctantly agrees but can't come up with a design that pleases her. In the end, they decide to renovate and expand the existing house, and he and Seo-yeon spend a considerable amount of time together down in Jeju, to the growing annoyance of his fiancée Eun-chae (Go Joon-hee), with whom he is soon to be married and move to the US. As Seo-yeon cares for her dying father (Lee Seung-ho) and Seung-min learns more about what became of Seo-yeon in the intervening years, he recalls their initial meeting at college in the early 1990s. Seung-min and Seo-yeon (Lee Je-hoon and Suzy) had lived in the same neighborhood (Jeongneung-dong, Seoul) and attended the same architecture class. He remembers her liking rich student Jae-wook (Yoo Yeon-seok), his inability to declare his attraction to her, and the times being coached by his best friend, Nab-ddeuk (Jo Jung-suk) in how to get girls. Hoping to confess his feelings to her at the perfect timing, Seung-min asks Seo-yeon to meet him at the abandoned house they frequent, on the first day that it snows that coming winter. But one night he catches Jae-wook and a drunk Seo-yeon entering her house together. Fearing the worst, he ends his friendship with Seo-yeon due to his pain of believing she had chosen Jae-wook. The first day of snow arrives, and Seo-yeon is left waiting in the abandoned house alone. Heartbroken, she leaves behind her portable CD player with a CD of her favorite artist. Seo-yeon in the present day receives that very same CD player and CD from Seung-min, meaning that he actually went to the house later and remembered their promise. But despite the bitter-sweetness of their first love, in the end, Seung-min still chooses his fiancée Eun-chae and flies with her to America, while Seo-yeon sits in the house he built for her, listening to the CD.[3][4][5][6]"
1997,Eighteen Springs,Chinese,Ann Hui,"Jacklyn Wu, Leon Lai, Anita Mui, Ge You",drama,https://en.wikipedia.org/wiki/Eighteen_Springs_(film),"Gu Manzhen (Jacklyn Wu) is an educated girl, working in a Shanghai factory as a clerical assistant. Her elder sister Manlu (Anita Mui), who works as a nightclub hostess, supports her family. At the factory Manzhen meets two male former classmates, Xu Shuhui (Huang Lei) and Shen Shijun (Leon Lai), and the three become firm friends. Manzhen falls in love with the introverted Shijun, who hails from a wealthy family in Nanjing and is working in Shanghai because he does not want to inherit his father’s merchandising business. Unable to marry the man she loves, Manlu decides to marry wealthy, decadent playboy Zhu Hongcai (Ge You). Meanwhile, Manzhen and Shijun encounter obstacles to their love. Shijun’s family (believing Manzhen’s sister works at a sordid occupation) opposes their relationship and tries to match him with a cousin, Shi Cuizhi (Annie Wu). Manzhen quarrels with Shijun, and the two part unhappily. Manlu is unable to bear children. To keep her husband, she arranges for Manzhen—visiting overnight—to be locked in their mansion and raped by Zhu (who is attracted to Manzhen). Manzhen becomes pregnant and is kept prisoner in Zhu’s mansion, unable to contact Shijun. When Shijun arrives to see Manzhen, Manlu sends him away thinking that Manzhen has rejected his love because of their social differences. Manzhen escapes from the hospital after giving birth to Zhu’s son, and becomes a schoolteacher in another town. By the time she writes to Shijun, he has married Cuizhi. Cuizhi and her mother-in-law burn Manzhen's letters to Shijun. Many years later, a desperately ill Manlu tracks down Manzhen to ask her forgiveness. Before she dies, she returns Manzhen's biological son (fathered by Zhu) in the hope that Manzhen will raise him. Manzhen still hates Zhu (who is remorseful for the rape), but decides to stay with him for the sake of their son. Fourteen years after their parting, Manzhen and Shijun meet again by chance at their favorite restaurant in Shanghai. The two catch up on each other's lives and realize hopelessly that no matter how much they still love each other, because of their other obligations they can never be together again. The film then flashes back to Shijun's search for Manzhen's missing red glove, which was when their romance began."
